id_vaga,job_role,inf_titulo_vaga,inf_cliente,inf_vaga_sap,perfil_nivel_academico,perfil_nivel profissional,perfil_nivel_ingles,perfil_nivel_espanhol,perfil_competencia_tecnicas_e_comportamentais,perfil_principais_atividades,Resumo_ia,resumo
4932,Desenvolvedor,2021-2622261-JDEdwards EnterpriseOne - Transportation Management-Developer,Barnes-Woods,Não,Ensino Médio Completo,Pleno,Avançado,Nenhum,"Key skills required for the job are:
 
 JDEdwards EnterpriseOne - Transportation Management-L2 (Mandatory)
 Oracle SQL-L1
 
 As a Senior Developer, you are responsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. You should be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. You should have in-depth knowledge of at least one development technology/ programming language. You should be able to respond to technical queries / requests from team members and customers. You should be able to coach, guide and mentor junior members in the team.
 
 Minimum work experience:3 - 5 Years
 
 Proficiency in English Language is Desirable","Key skills required for the job are:
 
 JDEdwards EnterpriseOne - Transportation Management-L2 (Mandatory)
 Oracle SQL-L1
 
 As a Senior Developer, you are responsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. You should be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. You should have in-depth knowledge of at least one development technology/ programming language. You should be able to respond to technical queries / requests from team members and customers. You should be able to coach, guide and mentor junior members in the team.
 
 Minimum work experience:3 - 5 Years
 
 Proficiency in English Language is Desirable",,
4930,Desenvolvedor,Oracle Hyperion EPM PBCS Technical Developer-2021-2626997,Barnes-Woods,Não,Ensino Médio Completo,Sênior,Nenhum,Nenhum,Project Name: Implementação Oracle Cloud Santander,Project Name: Implementação Oracle Cloud Santander,,
4929,Desenvolvedor,Desenvolvedor ANDROID - PL,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,"Obrigatórios: Java, Retrofit, Analytics, Crashlytics, Padrão MVVM e Git.
 Desejáveis: Kotlin, Bundle, Android Navigation, SOLID e Clean.",Experiencial em Desenvolvedor ANDROID,,
4928,Desenvolvedor,Desenvolvedor de IOS -PL,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,"Obrigatório: Swift 4.5, Swift 5, Cocoapods, Carthage, Rx Swift, integração com APIs, padrão MVVM e git",Experiência em Desenvolvedor de IOS,,
4926,Desenvolvedor,Desenvolvedor ANGULAR APP - PL,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,"• Mandatórios
 Conhecimento em
 Angular A partir da versão 5 serve
 
 FRAMEWORKS, JBA, Git, Bitbucket
 NODE JS, SpringBoot ,JAVA 11,NODE JS,SPRING BOOT
 BANCO: SQL SERVER,
 CLOUD será um diferencial",Experiência em Desenvolvedor ANGULAR APP,,
4925,Desenvolvedor,Desenvolvedor WB REACT - PL,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,"• Mandatórios
 Conhecimento em
 REACT ou ANGULAR.
 FRAMEWORKS, JBA, Git, Bitbucket
 NODE JS, SpringBoot ,JAVA 11,NODE JS,SPRING BOOT
 BANCO: SQL SERVER, CLOUD",Experiência em Desenvolvedor WEB REACT,,
4924,Desenvolvedor,Desenvolvedor JAVA - PL,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,Experiência em desenvolvimento JAVA.,Experiência em desenvolvimento JAVA.,,
4896,Desenvolvedor,JAVA DEVELOPER,Barnes-Woods,Não,Ensino Superior Completo,Pleno,Avançado,Nenhum,"Curso superior completo ou em andamento, preferencialmente na área de informática;
 Experiência mínima de 06 (seis) meses na função;
 Treinamento em Rational Unified Process (RUP) e UML;
 Experiência na utilização de ferramentas de gerência de mudanças e configuração de software (exemplos: IBM Rational ClearQuest, Bugzilla, IBM Rational ClearCase, CVS);
 Experiência na utilização de ferramentas de desenvolvimento Java (exemplos: IBM WSED, IBM RAD, Eclipse);
 Experiência na utilização de ferramentas de geração de relatórios (exemplos: JasperReports/iReport, Crystal Reports;
 Experiência na utilização de ferramentas de testes unitários (exemplo: JUnit);
 Experiência em desenvolvimento e implantação de sistemas transacionais de médio/grande porte, com processamento online e batch, baseados em arquitetura Web e/ou cliente-servidor, utilizando a plataforma J2EE/JavaEE e empregando as tecnologias EJB e WebService;
 Experiência na utilização de ferramentas gráficas de geração de relatórios para tecnologias Java e XML;","Curso superior completo ou em andamento, preferencialmente na área de informática;
 Experiência mínima de 06 (seis) meses na função;
 Treinamento em Rational Unified Process (RUP) e UML;
 Experiência na utilização de ferramentas de gerência de mudanças e configuração de software (exemplos: IBM Rational ClearQuest, Bugzilla, IBM Rational ClearCase, CVS);
 Experiência na utilização de ferramentas de desenvolvimento Java (exemplos: IBM WSED, IBM RAD, Eclipse);
 Experiência na utilização de ferramentas de geração de relatórios (exemplos: JasperReports/iReport, Crystal Reports;
 Experiência na utilização de ferramentas de testes unitários (exemplo: JUnit);
 Experiência em desenvolvimento e implantação de sistemas transacionais de médio/grande porte, com processamento online e batch, baseados em arquitetura Web e/ou cliente-servidor, utilizando a plataforma J2EE/JavaEE e empregando as tecnologias EJB e WebService;
 Experiência na utilização de ferramentas gráficas de geração de relatórios para tecnologias Java e XML;",,
4895,Desenvolvedor,.NET DEVELOPER,Barnes-Woods,Não,Ensino Médio Completo,Pleno,Técnico,Nenhum,"foco em ETL.
 Conceitos avançados de orientação a objetos.
 Experiência em programação de em desenvolvimento de sistemas com linguagem C# / VB.NET, utilizando NET Framework 3.5 ou superior e ASP.NET MVC 4
 Experiência com metodologias ágeis (Scrum ou Kanbam)
 Conhecimento em padrões de projeto
 Conhecimento em Arquitetura de Sistemas
 Conhecimento em Design de Soluções
 
 Diferenciais:
 • Linguagens de Programação:
 ◦ JavaScript/HTML5/CSS;
 ◦ VB6;
 • Frameworks:
 ◦ Windows Forms / WPF;
 ◦ React / AngularJS;
 ◦ .Net Core;
 ◦ ServiceFabric;
 • Banco de Dados:
 ◦ NoSQL;
 ◦ PostgreSQL;
 • Inglês Técnico;
 • Conhecimento em TDD;
 • Experiência com microserviços (REST);
 • Experiência com ferramentas ETL (Pentaho ou SSIS)","foco em ETL.
 Conceitos avançados de orientação a objetos.
 Experiência em programação de em desenvolvimento de sistemas com linguagem C# / VB.NET, utilizando NET Framework 3.5 ou superior e ASP.NET MVC 4
 Experiência com metodologias ágeis (Scrum ou Kanbam)
 Conhecimento em padrões de projeto
 Conhecimento em Arquitetura de Sistemas
 Conhecimento em Design de Soluções
 
 Diferenciais:
 • Linguagens de Programação:
 ◦ JavaScript/HTML5/CSS;
 ◦ VB6;
 • Frameworks:
 ◦ Windows Forms / WPF;
 ◦ React / AngularJS;
 ◦ .Net Core;
 ◦ ServiceFabric;
 • Banco de Dados:
 ◦ NoSQL;
 ◦ PostgreSQL;
 • Inglês Técnico;
 • Conhecimento em TDD;
 • Experiência com microserviços (REST);
 • Experiência com ferramentas ETL (Pentaho ou SSIS)",,
4893,Desenvolvedor,JAVA DEVELOPER,Barnes-Woods,Não,Ensino Médio Completo,Pleno,Técnico,Nenhum,"Mais de 5 anos de experiência em desenvolvimento de software
 
 Mais de 2 anos de experiência com desenvolvimento de pilha completa
 - Desenvolvimento de APIs RESTful ou Micro Services com pilha de tecnologia Spring Boot
 - Experiência com frameworks JavaScript (React, Angular) é uma vantagem
 - Bancos de dados relacionais e PL / SQL - RDBMS (Oracle) e desenvolvimento de lógica de consultas eficientes e complexas
 - Experiência em sistemas operacionais Linux e / ou Unix e e Windows OS
 - Conhecimento de frameworks Struts e Spring
 - Experiência no desenvolvimento de software na metodologia ágil
 - Ampla experiência com desenvolvimento Web em Java (HTTP, HTML4 / 5, CSS, JavaScript / JQuery)
 - Experiência no uso de Jira, Confluence e controle de origem Bitbucket
 - Conhecimento prático do SDLC completo
 - Experiência em computação distribuída é uma vantagem
 - Experiência com infraestrutura baseada em nuvem (Oracle, Azure, Amazon ...) é uma vantagem
 - Capacidade de trabalho em equipe comprovada com sólida formação analítica.","Mais de 5 anos de experiência em desenvolvimento de software
 
 Mais de 2 anos de experiência com desenvolvimento de pilha completa
 - Desenvolvimento de APIs RESTful ou Micro Services com pilha de tecnologia Spring Boot
 - Experiência com frameworks JavaScript (React, Angular) é uma vantagem
 - Bancos de dados relacionais e PL / SQL - RDBMS (Oracle) e desenvolvimento de lógica de consultas eficientes e complexas
 - Experiência em sistemas operacionais Linux e / ou Unix e e Windows OS
 - Conhecimento de frameworks Struts e Spring
 - Experiência no desenvolvimento de software na metodologia ágil
 - Ampla experiência com desenvolvimento Web em Java (HTTP, HTML4 / 5, CSS, JavaScript / JQuery)
 - Experiência no uso de Jira, Confluence e controle de origem Bitbucket
 - Conhecimento prático do SDLC completo
 - Experiência em computação distribuída é uma vantagem
 - Experiência com infraestrutura baseada em nuvem (Oracle, Azure, Amazon ...) é uma vantagem
 - Capacidade de trabalho em equipe comprovada com sólida formação analítica.",,
4866,Desenvolvedor,Desenvolvedores Net - 20219374021,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"Perfil:
 
 Conhecimento em .Net, Aspx, Framework 4.0 ebase SQL 2008.",Desenvolvedores Microsoft .Net Pleno/Senior,,
4865,Desenvolvedor,Desenvolvedores WEB/Mobilie/JAVA,"Miller, Tran and Chang",Não,Ensino Superior Completo,Sênior,Básico,Nenhum,"Perfil JAVA:
 Profissional Java WEB
 Profissional com mais de 3 anos de experiência Superior completo com desejável pós graduação.
 Experiência em análise e levantamento de requisitos.
 Experiência em Springboot, Angular, JSF2, Primefaces, Hibernate, JPA.
 Experiência em Bootstrap, HTML5.
 Experiência em Servidores de aplicação JBOSS
 Experiência em PLSQL, banco de dados Oracle
 Experiência em Webservices SOAP / REST
 Conhecimento em seguraça de API's com OAuth e Tokens.
 Conhecimento em certificado digital","Perfil JAVA:
 Profissional Java WEB
 Profissional com mais de 3 anos de experiência Superior completo com desejável pós graduação.
 Experiência em análise e levantamento de requisitos.
 Experiência em Springboot, Angular, JSF2, Primefaces, Hibernate, JPA.
 Experiência em Bootstrap, HTML5.
 Experiência em Servidores de aplicação JBOSS
 Experiência em PLSQL, banco de dados Oracle
 Experiência em Webservices SOAP / REST
 Conhecimento em seguraça de API's com OAuth e Tokens.
 Conhecimento em certificado digital",,
4864,Desenvolvedor,DESENVOLVEDOR FORMS:,"Miller, Tran and Chang",Não,Ensino Superior Completo,Pleno,Básico,Nenhum,"5 plenos e 6 senior
 
 1) Perfil FORMS:
 Mínimo de Profissional com mais de 3 anos de experiência (Pleno).
 Formação superior completa em Ciências da Computação, Sistemas de Informação ou áreas relacionadas.
 Experiência em levantamento de requisitos, elaboração de escopo e esforço.
 Conhecimento em desenvolvimento com linguagem de programação PL/SQL, Oracle Forms
 Conhecimento em desenvolvimento de aplicações web HTML, CSS e Javascript.Desejavel Desejável conhecimento em Delphi ou VB e banco de dados Oracle (SQL).
 Desejável pós graduação na área de tecnologia da informação ou gestão;
 Desejável ter experiência em desenvolvimento de sistemas na área de saúde.
 Experiência em testes unitários de integração.","5 plenos e 6 senior
 
 1) Perfil FORMS:
 Mínimo de Profissional com mais de 3 anos de experiência (Pleno).
 Formação superior completa em Ciências da Computação, Sistemas de Informação ou áreas relacionadas.
 Experiência em levantamento de requisitos, elaboração de escopo e esforço.
 Conhecimento em desenvolvimento com linguagem de programação PL/SQL, Oracle Forms
 Conhecimento em desenvolvimento de aplicações web HTML, CSS e Javascript.Desejavel Desejável conhecimento em Delphi ou VB e banco de dados Oracle (SQL).
 Desejável pós graduação na área de tecnologia da informação ou gestão;
 Desejável ter experiência em desenvolvimento de sistemas na área de saúde.
 Experiência em testes unitários de integração.",,
6684,Desenvolvedor,Desenvolvedor React - INOVAÇÂO,"Miller, Tran and Chang",Não,Ensino Superior Completo,Analista,Básico,Básico,"Conhecimento e tecnologia React
 
 Perfil comportamental:
 - Criativo
 - Proativo
 - Empático
 - Auto-organizado
 - Resiliente
 - Colaborativo
 
 Trabalho Remoto.",Desenvolvedor React,,
6680,Desenvolvedor,Desenvolvedor Forms,"Miller, Tran and Chang",Não,Ensino Superior Completo,Pleno,Básico,Básico,"Sólidos conhecimentos PL-SQL
 Banco de Dados ORACLE,
 Experiência com desenvolvimento FORMs
 Experiência com Área de Negócio Hospitalar (Desejável). Obs.: Será considerado diferencial.
 
 Oportunidades de trabalho: Remoto / Presencial / Híbrido",Desenvolvedor Forms,,
